RPM,Hp,Nm,afr
3247.1403586636175,0.814,1.684,18.098
3380.757991910318,1.447,2.813,18.086
3666.0977772130104,2.164,3.981,18.086
3961.6647227762464,2.874,5.003,18.075
4273.089549200702,3.499,5.744,18.086
4591.045218656334,4.001,6.169,18.075
4899.763862524975,4.385,6.332,18.075
5222.3939686700805,4.685,6.332,18.086
5531.580056207667,4.936,6.262,18.121
5844.366796829559,5.16,6.177,18.075
6157.51360275988,5.357,6.086,18.098
6455.861250385879,5.519,5.98,18.075
6752.728982181447,5.636,5.846,18.11
7034.613557558804,5.709,5.684,18.075
7314.9998172943415,5.741,5.499,17.738
7570.510970740425,5.734,5.299,16.741
7828.479668502616,5.683,5.081,16.08
8076.804010806307,5.587,4.847,14.943
8299.438642838873,5.462,4.608,14.606
8519.504303844327,5.334,4.384,14.073
8719.532847966851,5.22,4.186,13.713
8922.502735346137,5.108,4.005,13.354
9120.821702106043,4.977,3.822,13.087
9298.895357023792,4.824,3.633,12.878
9465.054370867216,4.68,3.461,12.669
9630.021920603203,4.58,3.327,12.449
9794.870323928453,4.524,3.231,12.298
9949.816702722515,4.44,3.122,12.124
10098.827824118405,4.205,2.917,12.124
10222.520145049204,3.732,2.559,12.031
10314.010256263162,2.972,2.018,11.962
10372.609816835109,2.141,1.443,12.078
10403.195047617579,1.182,0.795,12.089
