RPM,Hp,Nm,afr
2626.2399737412024,2.078,5.162,18.075
2829.837112128219,3.242,7.679,18.017
3047.901743999707,4.389,9.91,18.063
3270.3639448917743,5.388,11.549,18.063
3496.21672235803,6.172,12.496,18.075
3722.4085574817045,6.753,12.857,18.052
3951.585118043253,7.188,12.853,18.063
4175.158511804325,7.547,12.699,18.017
4407.024047901745,7.881,12.536,18.086
4630.8663392164035,8.218,12.423,18.063
4848.004666708525,8.578,12.371,18.063
5079.226696179048,8.978,12.381,18.063
5297.102997486756,9.435,12.459,18.063
5525.448004666709,9.957,12.603,17.994
5760.741521778146,10.54,12.802,17.46
5999.680709554863,11.178,13.041,17.251
6238.98446439811,11.864,13.305,17.054
6487.1771349644005,12.59,13.58,17.112
6733.307877430866,13.334,13.843,16.996
6996.9373451201345,14.049,14.055,16.834
7250.513406643162,14.67,14.162,16.671
7506.034947221693,15.135,14.12,16.66
7758.800216033645,15.409,13.916,16.114
7999.486578980414,15.503,13.574,15.523
8233.063411996402,15.442,13.132,14.978
8457.076833002919,15.229,12.605,14.444
8671.281453792095,14.842,11.985,13.794
8872.70191587101,14.33,11.311,13.388
9055.139044046116,13.782,10.65,12.924
9232.727019158709,13.203,10.007,12.576
9400.97761994866,12.57,9.361,12.263
9550.589565273554,11.948,8.755,11.915
9692.436005707683,10.965,7.922,11.66
9809.899338275687,9.727,6.941,11.544
