RPM,Hp,Nm,afr
3630.2710056988585,1.436,2.58,18.086
3923.4666610094464,2.258,3.866,18.075
4229.709303463582,3.07,5.004,17.808
4542.201699577128,3.776,5.833,18.086
4855.319071056614,4.332,6.307,18.075
5188.279159852914,4.748,6.488,18.075
5503.443300600677,5.069,6.491,18.11
5831.66301137875,5.334,6.42,18.086
6146.353114324689,5.564,6.329,18.075
6469.580366377525,5.755,6.225,18.075
6778.826168505885,5.9,6.097,18.075
7071.838660806634,5.998,5.941,18.075
7358.282767179565,6.056,5.763,17.553
7639.124980014661,6.084,5.577,16.706
7909.516893605861,6.089,5.389,16.08
8168.973667382565,6.071,5.201,15.105
8422.391872232763,6.03,5.012,14.769
8655.426000410089,5.964,4.82,14.177
8896.31183081024,5.872,4.623,13.748
9108.312501762342,5.753,4.42,13.33
9322.369711714697,5.611,4.214,13.075
9521.797410731908,5.458,4.013,12.924
9709.8720487655,5.315,3.831,12.692
9891.866325755673,5.198,3.677,12.565
10073.252566641504,5.121,3.557,12.379
10239.742839081735,5.037,3.441,12.194
10409.688569622458,4.881,3.283,12.136
10555.254571247962,4.49,2.98,12.066
10673.657325256663,3.716,2.44,12.112
10744.838259998196,2.733,1.78,12.112
10781.626683142676,1.491,0.968,12.205
