RPM,Hp,Nm,afr
2559.1716966080444,0.881,2.172,16.312
2830.010433909509,1.54,3.572,16.161
3113.570991577479,2.239,4.897,16.207
3403.0669437173333,2.875,5.909,16.126
3702.4828601748427,3.392,6.506,15.801
3993.5643481936495,3.792,6.748,15.511
4293.138818239054,4.122,6.785,15.059
4602.8890113575835,4.431,6.762,14.827
4899.667139477728,4.74,6.754,14.641
5209.1376984037315,5.043,6.761,14.328
5524.5407128455545,5.327,6.759,14.026
5826.547335533261,5.604,6.747,13.736
6122.551106610321,5.906,6.753,13.586
6422.617804961549,6.257,6.803,13.493
6741.743645781129,6.646,6.886,13.574
7053.448975977076,7.012,6.944,13.632
7383.065104851594,7.264,6.899,13.609
7658.51376437117,7.307,6.68,13.655
7956.524951566649,7.124,6.289,13.458
8205.497054742158,6.784,5.799,13.284
8416.922762469032,6.413,5.323,13.122
8643.24668039198,6.032,4.88,12.948
8833.754719852668,5.517,4.37,12.681
8992.701896855733,4.719,3.677,12.553
9097.197650825468,3.547,2.731,12.426
9154.279350574776,2.286,1.744,12.263
9169.31394542017,0.863,0.66,12.159
