RPM,Hp,Nm,afr
1962.6653398216417,0.929,3.156,18.063
2057.1896109052414,1.493,4.817,18.063
2196.7958841674467,2.113,6.498,18.063
2343.6795884167445,2.746,8.04,18.063
2494.060266533982,3.357,9.325,18.063
2672.482949730321,3.919,10.294,18.075
2842.6329103576472,4.423,10.952,18.063
3031.340214112688,4.87,11.351,18.063
3208.057098334346,5.269,11.563,18.063
3391.8826329103576,5.629,11.653,18.063
3579.188263291036,5.955,11.666,18.063
3766.8419032521806,6.247,11.627,18.063
3948.9918826329103,6.506,11.546,18.075
4133.36072672483,6.734,11.43,18.063
4306.874534210943,6.939,11.293,18.063
4490.379761113401,7.136,11.156,18.028
4655.499514572878,7.343,11.044,18.063
4835.396105303442,7.579,10.983,18.063
5008.4626874534215,7.862,10.99,18.063
5180.846268745343,8.204,11.072,18.063
5361.46924225915,8.612,11.229,18.063
5545.685385764376,9.084,11.448,18.075
5735.799307807207,9.606,11.706,18.075
5923.733776934567,10.152,11.971,18.063
6114.21953153961,10.683,12.2,17.727
6318.806568538575,11.158,12.354,17.112
6522.034503007703,11.545,12.406,16.613
6722.357296454617,11.835,12.354,16.161
6908.543421953154,12.043,12.22,15.94
7096.085111426085,12.199,12.043,15.662
7283.762357296455,12.336,11.857,15.279
7468.683928037339,12.474,11.686,14.92
7650.560700496042,12.61,11.529,14.722
7834.902223895758,12.727,11.37,14.56
8005.644068543421,12.805,11.191,14.351
8186.102868392804,12.834,10.981,14.212
8353.687209916205,12.818,10.746,13.968
8519.984105607005,12.769,10.496,13.748
8672.306102868393,12.698,10.242,13.516
8837.076764132991,12.608,9.987,13.272
8989.24613795176,12.493,9.728,13.156
9142.924613795174,12.351,9.461,13.052
9280.138615225671,12.182,9.187,12.982
9421.244630753334,11.995,8.912,12.832
9557.201386152257,11.804,8.645,12.866
9695.412446307533,11.617,8.392,12.843
9814.46432155383,11.437,8.153,12.832
9939.907970616921,11.254,7.923,12.785
10068.760027830924,11.057,7.691,12.82
10178.568310475399,10.843,7.456,12.866
10294.779907970618,10.624,7.224,12.82
10406.093375412447,10.413,7.005,12.832
10505.840106772013,10.203,6.794,12.866
10615.50708760028,9.964,6.571,12.866
10715.089170298488,9.672,6.32,12.855
10808.124301645232,9.336,6.048,12.82
10897.7355070876,8.997,5.78,12.843
10981.465858401069,8.689,5.537,12.774
11067.377355070876,8.404,5.315,12.797
11147.968504737855,8.103,5.088,12.797
11222.489158166094,7.768,4.846,12.75
11293.633531201223,7.403,4.589,12.739
11361.671045427816,7.17,4.416,12.704
11426.62864300432,7.062,4.324,12.658
11491.278248915818,6.499,3.959,12.681
11547.58936335312,5.201,3.157,12.669
11558.758936335313,3.02,1.829,12.588
11565.414355171992,1.865,1.126,12.611
11579.926050901813,1.234,0.747,12.518
