RPM,Hp,Nm,afr
2387.550909147616,1.61,4.473,18.075
2539.0745797326526,2.331,6.245,18.063
2686.495317398185,3.011,7.757,18.063
2847.882758576879,3.601,8.874,18.075
3007.791470745867,4.085,9.578,18.086
3179.0539074579738,4.474,9.945,18.063
3345.7009179023466,4.793,10.085,18.063
3517.6371844419923,5.062,10.099,18.063
3695.8531753132092,5.294,10.051,18.075
3871.8217392565602,5.5,9.978,18.063
4041.814761785081,5.7,9.909,18.075
4205.459431450075,5.928,9.888,18.052
4368.469265828714,6.22,9.957,18.075
4542.917214122807,6.603,10.145,18.075
4730.0105712525365,7.075,10.441,18.075
4912.617670543785,7.603,10.791,18.075
5106.277741495273,8.128,11.113,18.063
5309.669307695854,8.589,11.331,18.075
5505.407825338275,8.958,11.414,17.936
5706.131836846927,9.247,11.387,16.95
5895.852800298111,9.512,11.322,16.428
6075.847260860482,9.817,11.298,15.766
6274.9968666611285,10.197,11.356,15.291
6478.9373863466235,10.64,11.484,15.105
6671.855399976515,11.105,11.63,14.885
6886.674357889025,11.544,11.742,14.792
7083.555614702641,11.928,11.79,14.653
7278.643101406366,12.238,11.762,14.583
7482.177409182171,12.44,11.637,14.514
7677.930200982114,12.482,11.385,14.421
7864.278643101405,12.329,10.985,14.456
8046.811250891612,12.017,10.475,14.374
8208.834479721749,11.663,9.955,14.316
8357.305173211793,11.412,9.546,14.189
8527.423808056004,11.337,9.3,14.142
8673.828642786431,11.374,9.162,14.084
8837.989893032638,11.381,9.016,14.038
8989.54978802531,11.28,8.793,14.015
9125.472550687515,11.108,8.522,13.945
9265.582398838716,10.935,8.259,14.003
9403.235556177802,10.757,8.007,13.899
9537.767645074648,10.535,7.735,13.934
9660.486029683183,10.485,7.593,13.864
9784.898443223909,10.322,7.381,13.806
9909.480259657852,9.712,6.865,13.794
9996.69882468783,8.077,5.664,13.736
10051.427070967186,5.562,3.869,13.62
