RPM,Hp,Nm,afr
2301.455765059925,0.619,1.85,18.075
2343.5641068574305,1.174,3.332,18.075
2468.5417142001197,1.834,4.997,18.075
2613.3078455414175,2.533,6.626,18.063
2774.4298260876885,3.2,8.022,18.063
2925.6857941103667,3.788,9.062,18.063
3096.0829564078426,4.276,9.726,18.063
3268.394238132797,4.669,10.072,18.075
3440.8969318005,4.982,10.192,18.075
3616.2941660235,5.232,10.172,18.063
3791.9808543020304,5.439,10.082,18.086
3964.8210886250918,5.629,9.978,18.075
4134.501278191583,5.837,9.914,18.075
4298.114664560372,6.103,9.941,18.098
4461.121370609393,6.453,10.087,18.052
4649.946002875636,6.892,10.347,18.075
4829.850830319514,7.396,10.677,18.063
5031.866872169332,7.922,11.011,18.075
5224.592438015655,8.425,11.287,18.075
5419.26435562265,8.876,11.47,18.075
5622.757106488783,9.275,11.568,18.226
5824.256541319805,9.644,11.614,18.075
6016.930446464249,10.016,11.652,17.379
6217.347996723103,10.411,11.712,16.718
6418.539911493397,10.831,11.796,16.3
6634.186259519947,11.257,11.883,16.068
6828.274855983943,11.66,11.941,15.708
7037.460073457819,12.002,11.938,15.152
7242.404154310639,12.254,11.85,14.873
7438.297923418286,12.399,11.672,14.746
7636.162060712435,12.443,11.416,14.653
7822.721637381148,12.41,11.109,14.606
8005.275358626295,12.318,10.773,14.514
8175.926896884993,12.178,10.42,14.409
8356.889814289138,11.999,10.058,14.374
8515.880674719649,11.811,9.71,14.247
8672.674329452797,11.65,9.399,14.015
8823.49746489416,11.502,9.117,14.003
8985.225145850438,11.274,8.791,13.957
9116.413888386962,10.997,8.444,13.899
9267.551931969687,11.003,8.311,13.887
9383.30471396374,10.985,8.174,13.864
9535.774560853242,10.341,7.603,13.864
9671.788318705132,9.831,7.133,13.806
9725.645285544637,9.723,6.958,13.794
9897.804145167882,9.666,6.839,13.794
9984.029615794745,8.538,5.991,13.736
10050.160150077876,6.575,4.579,13.748
