RPM,Hp,Nm,afr
2013.5392101026166,1.56,4.923,18.075
2212.4288395770373,2.591,7.634,18.086
2446.3243171824597,3.706,10.225,18.075
2686.651975692188,4.786,12.339,18.075
2948.144024930783,5.746,13.778,18.086
3202.957724968648,6.558,14.558,18.075
3460.035186177647,7.243,14.849,18.075
3723.2022156861685,7.851,14.881,18.075
3986.978202024643,8.431,14.842,18.063
4253.7466801373175,9.017,14.832,18.086
4520.814407427413,9.615,14.867,17.599
4779.117271361634,10.211,14.917,17.379
5051.201629416293,10.784,14.94,17.112
5321.732540791792,11.321,14.915,16.938
5586.244915316964,11.827,14.852,16.567
5844.2922439746935,12.334,14.79,16.254
6107.556260228089,12.89,14.782,15.952
6371.341945241051,13.549,14.878,15.917
6643.974585403585,14.348,15.101,15.975
6917.491921081075,15.28,15.431,15.778
7199.892514583678,16.285,15.798,15.743
7494.9078182336125,17.26,16.107,15.72
7788.252996807076,18.096,16.269,15.639
8078.499566781685,18.714,16.232,15.476
8359.641487622794,19.079,15.99,15.21
8634.009751368141,19.185,15.566,14.815
8898.905861130299,19.06,15.003,14.351
9154.059967220523,18.77,14.364,14.119
9387.718700305113,18.395,13.712,13.899
9616.296299997939,17.949,13.06,13.678
9835.570998077968,17.393,12.379,13.516
10042.189021631903,16.736,11.673,13.4
10229.95180118599,16.117,11.028,13.226
10407.034268066483,15.613,10.492,13.133
10591.843491953228,15.27,10.088,13.04
10756.904218902164,14.696,9.563,12.89
10911.195307883703,13.515,8.677,12.704
11032.161876065244,11.772,7.475,12.542
11129.27481952835,9.447,5.939,12.495
