RPM,Hp,Nm,afr
3725.54419212319,0.171,0.343,9.966
3735.5437430557354,0.557,1.052,10.024
3774.977861850059,1.079,1.982,10.094
3803.136682162961,1.665,2.976,10.964
4079.6019244440545,2.243,3.875,11.405
4198.5295874622,2.772,4.588,11.532
4459.42181025412,3.251,5.109,13.133
4702.525810918651,3.694,5.481,13.934
5010.288168280477,4.106,5.747,14.212
5300.495008998867,4.475,5.923,14.432
5588.946298052912,4.788,6.015,14.618
5877.222031940523,5.049,6.033,14.618
6155.871669386224,5.275,6.005,14.618
6438.362967650367,5.486,5.963,14.548
6726.042702458988,5.693,5.922,14.618
7004.6327399967895,5.888,5.879,14.664
7291.922348732775,6.06,5.822,14.711
7551.256291812779,6.202,5.744,14.653
7831.8160206403545,6.306,5.642,14.641
8080.86843480425,6.371,5.515,14.467
8350.791469814947,6.396,5.368,14.409
8584.367403209255,6.39,5.209,14.328
8828.721437829825,6.363,5.046,14.27
9054.936200722486,6.308,4.875,14.05
9279.337036442355,6.212,4.687,13.98
9493.94793851968,6.07,4.479,13.806
9688.362765382217,5.967,4.309,13.678
9885.56225518591,5.933,4.196,13.609
10078.235940821083,5.861,4.066,13.644
10265.652775576771,5.452,3.724,13.736
10394.892679692912,4.44,2.995,13.725
10475.076456581393,3.35,2.237,13.678
10531.137538896575,2.038,1.354,13.562
