RPM,Hp,Nm,afr
3056.03633517203,1.694,3.667,18.098
3232.3752870605103,2.42,5.067,17.831
3437.8044578399094,3.075,6.218,17.205
3614.252886728873,3.606,7.01,16.428
3812.6063910350917,4.001,7.44,15.766
3998.9771745365797,4.282,7.586,14.78
4184.149685957595,4.493,7.566,14.548
4383.375598517019,4.67,7.482,14.235
4576.920237017056,4.832,7.392,14.096
4766.35344102454,4.982,7.31,13.899
4955.375501582769,5.118,7.228,13.748
5144.356447796071,5.24,7.139,13.528
5326.2466684016545,5.357,7.05,13.365
5496.797895186623,5.479,6.972,13.261
5676.845143849371,5.61,6.909,13.249
5857.841994699897,5.742,6.857,13.342
6038.933805769203,5.867,6.804,13.365
6212.9484986871585,5.983,6.748,13.47
6393.342093963203,6.109,6.703,13.574
6560.200351128605,6.271,6.695,13.725
6722.161767396324,6.489,6.74,13.945
6908.436649180579,6.763,6.839,13.957
7100.686184603099,7.07,6.966,14.073
7282.903264129603,7.375,7.084,14.154
7467.660405153118,7.642,7.161,14.154
7652.671552326335,7.847,7.177,14.166
7848.338021374366,7.986,7.133,14.235
8023.810180090193,8.062,7.037,14.142
8197.262907772798,8.088,6.905,14.084
8381.143613611926,8.073,6.747,14.026
8544.807274747018,8.02,6.57,13.98
8706.449231411709,7.927,6.371,13.876
8871.432324715975,7.79,6.15,13.725
9019.032996251124,7.611,5.908,13.713
9161.352118522751,7.397,5.651,13.528
9303.143085868023,7.153,5.384,13.47
9430.708009374202,6.88,5.107,13.446
9553.30702140986,6.576,4.819,13.4
9671.866135211852,6.272,4.542,13.446
9779.391337930634,6.05,4.33,13.307
9882.269842454481,5.947,4.207,13.214
9988.226984245448,5.85,4.095,13.122
10098.035296849741,5.589,3.877,13.006
10183.425576929068,5.088,3.501,12.936
10245.114211236212,4.21,2.877,12.89
10304.432680966142,3.167,2.153,12.797
10324.537756285592,2.209,1.496,12.75
10351.351413423834,1.545,1.042,12.82
10368.206007484117,1.128,0.763,12.855
