RPM,Hp,Nm,afr
2267.564108745099,1.098,3.292,18.075
2334.1410262591253,1.783,5.083,18.063
2482.029487241297,2.545,6.921,18.075
2640.8183333395145,3.321,8.612,18.075
2814.5433717954907,4.052,9.998,18.063
2989.7620294872418,4.695,10.992,18.075
3187.2838952564166,5.23,11.595,18.063
3375.959158756411,5.663,11.87,18.063
3558.211300491026,6.012,11.918,18.075
3742.590360818333,6.299,11.835,18.063
3927.18211300491,6.545,11.694,18.075
4109.025903608183,6.77,11.546,18.063
4301.671821130049,6.996,11.424,18.075
4484.321028266851,7.251,11.359,18.052
4646.585948980532,7.564,11.383,18.075
4831.735517974977,7.963,11.517,18.075
5021.94278256673,8.46,11.765,18.063
5218.194278256673,9.049,12.108,18.075
5420.588658594898,9.705,12.503,18.075
5629.1357889364135,10.388,12.894,16.984
5838.298194278257,11.048,13.224,16.277
6053.060588658595,11.638,13.448,15.407
6279.459905019707,12.124,13.539,15.036
6487.638298194278,12.497,13.5,14.664
6707.840752896352,12.77,13.36,14.398
6904.322536828096,12.971,13.156,14.166
7109.509176759733,13.128,12.926,14.026
7310.027840752898,13.26,12.693,13.864
7510.079707152213,13.37,12.461,13.678
7704.546432253684,13.453,12.225,13.493
7890.146950917676,13.499,11.974,13.528
8072.091618168691,13.497,11.701,13.481
8259.209161816869,13.447,11.405,13.47
8427.459377720148,13.357,11.094,13.516
8602.13055315663,13.248,10.786,13.562
8763.59767070028,13.144,10.498,13.644
8923.744382454644,13.056,10.237,13.69
9080.989822860847,12.972,9.995,13.771
9235.175905363008,12.868,9.75,13.852
9391.825282843995,12.718,9.485,13.922
9526.567143669015,12.513,9.191,14.015
9670.195175905365,12.251,8.87,14.003
9800.86567143669,11.937,8.525,14.073
9935.778874835976,11.59,8.171,13.992
10048.962502868211,11.255,7.837,13.992
10173.8193272099,10.979,7.555,13.922
10283.228086567144,10.754,7.316,13.922
10393.861270195179,10.504,7.071,13.922
10510.155357788748,10.184,6.788,13.841
10604.861689625028,9.837,6.494,13.829
10697.409245885581,9.517,6.225,13.783
10795.279386127018,9.21,5.971,13.678
10888.143323228087,8.875,5.708,13.667
10966.660486168961,8.499,5.424,13.586
11049.28143323228,8.104,5.134,13.516
11124.005066400152,7.839,4.932,13.446
11195.169737409247,6.942,4.343,13.4
11243.824666048618,5.625,3.501,13.412
