RPM,Hp,Nm,afr
2636.179778057239,2.689,6.569,16.845
2911.2804635525886,4.173,9.602,17.182
3188.1633941317696,5.652,12.223,17.947
3480.6179357643737,6.978,14.103,17.704
3771.550961193313,8.085,15.177,16.741
4074.6465442379167,8.982,15.605,15.036
4385.115737662104,9.719,15.637,13.516
4680.928905579209,10.335,15.477,13.075
4984.512502872629,10.839,15.219,12.623
5276.558433867651,11.21,14.868,12.379
5558.214566305806,11.42,14.395,12.286
5817.2809777252205,11.448,13.78,12.205
6074.088417042761,11.291,13.033,12.147
6309.119217987058,10.969,12.19,12.112
6523.500291239983,10.52,11.3,12.02
6714.265650560715,9.998,10.417,11.938
6905.748115797234,9.457,9.589,11.892
7066.515518535253,8.94,8.848,11.834
7227.2900923324305,8.481,8.211,11.788
7369.593319381475,8.098,7.684,11.672
7513.128089064716,7.794,7.258,11.683
7641.392626466334,7.536,6.896,11.718
7768.130140639793,7.213,6.497,11.869
7885.478920563408,6.687,5.941,11.962
7983.416763207994,5.904,5.184,12.089
8057.862770961619,4.979,4.327,12.24
8117.644885990119,4.13,3.558,12.402
8172.881934437097,3.388,2.898,12.681
8215.349766989888,2.642,2.251,12.75
8241.147291408224,2.057,1.746,12.913
8265.277785013113,1.581,1.341,13.075
