RPM,Hp,Nm,afr
2554.8296795225156,0.242,0.662,11.126
2614.3797651052773,0.4,1.074,11.312
2769.2671580051897,0.595,1.546,11.416
2890.449847473117,0.844,2.088,11.3
2931.3937391957106,1.164,2.711,11.219
3081.7426055660912,1.557,3.401,10.802
3344.4731929409513,2.002,4.107,11.034
3601.3512338848427,2.465,4.753,11.034
3872.056831573539,2.917,5.279,10.976
4144.145184936714,3.338,5.656,10.662
4401.959002479437,3.703,5.872,10.152
4687.170989215916,3.961,5.906,9.792
4951.101440558603,4.046,5.718,9.595
5241.729361137712,3.918,5.295,9.421
5506.201405864662,3.622,4.713,9.433
5662.36391282846,3.305,4.148,9.653
5735.631409076442,3.156,3.812,9.862
5939.933247669211,3.308,3.84,10.465
6176.5556023469935,3.767,4.208,11.126
6421.21427909591,4.404,4.751,11.776
6685.893669902474,5.04,5.257,12.368
6966.987943502704,5.532,5.574,12.855
7244.919434919668,5.828,5.666,13.191
7493.709025342502,5.969,5.594,13.296
7753.997237053824,6.031,5.453,13.4
8005.8267699687285,6.073,5.307,13.377
8252.006164541359,6.103,5.172,13.377
8488.012004354494,6.097,5.025,13.551
8727.804759154315,6.045,4.854,13.423
8939.150582676997,5.964,4.672,13.342
9147.651713071971,5.883,4.5,13.226
9355.868374154174,5.803,4.341,13.075
9559.252317842465,5.739,4.203,13.098
9742.935907940833,5.671,4.072,13.017
9929.453733142838,5.519,3.89,13.04
10101.842170467311,5.135,3.563,13.04
10234.383505302958,4.398,3.011,13.029
10334.114507113927,3.595,2.434,12.913
10411.347393771892,2.649,1.78,12.878
