RPM,Hp,Nm,afr
2186.5735036997175,0.968,2.865,12.495
2380.8524723211913,2.306,5.973,12.507
2751.499881378461,4.011,9.442,12.588
3169.052427162236,5.802,12.486,12.53
3616.9052427162237,7.404,14.521,12.414
4031.202719393573,8.675,15.425,12.391
4449.461735353992,9.659,15.522,12.565
4868.116905242716,10.545,15.334,12.53
5286.811690524271,11.567,15.317,12.449
5727.461656857305,12.906,15.69,12.275
6181.282751051584,14.624,16.429,12.17
6687.64047022711,16.633,17.342,12.17
7199.25185190076,18.715,18.169,12.159
7726.022746165685,20.605,18.688,12.368
8257.968128275106,22.081,18.781,12.542
8761.162666486047,23.188,18.552,12.634
9254.16504713641,23.893,18.07,12.669
9727.855529103885,24.105,17.327,12.646
10166.68799193478,22.778,15.723,12.727
10499.595628461771,18.806,12.584,12.785
10679.227855529105,13.578,8.884,12.646
10766.703273357787,6.698,4.348,12.507
