RPM,Hp,Nm,afr
5571.929439018125,-0.009,0.026,16.126
5572.699273015736,0.51,0.666,16.196
5572.776256415497,1.382,1.714,16.172
5615.505473742815,2.568,3.11,16.323
5747.942952437572,3.946,4.689,16.219
5906.43986486401,5.334,6.229,16.149
6067.542720663618,6.556,7.518,16.196
6237.450474598005,7.493,8.423,16.335
6408.238718345878,8.114,8.919,16.022
6587.6593148725615,8.474,9.087,15.418
6742.3102352847245,8.674,9.057,15.233
6894.484188085435,8.817,8.958,15.175
7063.499051719936,8.968,8.875,14.873
7251.286614032753,9.147,8.832,14.688
7415.318534820997,9.342,8.816,14.653
7568.4305876593135,9.529,8.8,14.653
7746.083565095045,9.692,8.765,14.548
7909.10202739558,9.833,8.71,14.514
8062.112734385127,9.961,8.643,14.432
8239.755577235981,10.083,8.575,14.398
8377.140114685624,10.2,8.506,14.293
8561.764644379955,10.304,8.434,14.293
8699.847350513946,10.389,8.35,14.2
8875.997393279242,10.452,8.254,14.166
9004.688346922861,10.494,8.147,14.212
9171.354910641654,10.519,8.031,14.212
9324.730427773025,10.529,7.911,14.154
9451.143928853251,10.528,7.787,14.096
9609.038443518237,10.516,7.662,14.026
9761.536755744228,10.496,7.535,13.934
9879.318232536449,10.46,7.404,13.887
10019.260937177694,10.398,7.26,13.771
10161.419764603845,10.298,7.097,13.644
10295.255900511018,10.165,6.918,13.562
10411.171159671354,10.021,6.737,13.597
10533.838634954476,9.894,6.573,13.539
10657.181331849877,9.793,6.43,13.481
10772.047247109038,9.692,6.294,13.412
10894.609788002042,9.55,6.138,13.354
11000.853383863496,9.347,5.948,13.203
11114.009389019258,9.102,5.737,13.203
11210.76802750952,8.856,5.53,13.11
11305.88692933323,8.632,5.341,13.04
11409.386161287754,8.419,5.165,12.924
11505.17912245789,8.204,4.993,12.866
11591.657152752117,8.001,4.832,12.82
11677.203689958757,7.833,4.695,12.727
11762.657077856637,7.689,4.574,12.739
11848.10115082364,7.532,4.449,12.692
11933.544292297554,7.296,4.282,12.681
12001.898733027225,6.993,4.08,12.623
12077.088607479936,6.787,3.935,12.646
12152.962025304958,6.896,3.97,12.553
12220.359493669734,7.256,4.15,12.518
12321.086582278365,7.398,4.206,12.507
12390.969417721508,7.242,4.094,12.472
12457.767827848102,7.391,4.15,12.402
12532.802099240505,5.598,3.132,12.484
12540.305526379747,2.504,1.395,12.449
