RPM,Hp,Nm,afr
2543.1918907932422,1.299,3.389,18.086
2669.6546523381103,2.049,5.152,18.075
2828.946295904738,2.818,6.831,18.075
2977.143830868429,3.525,8.22,18.063
3144.3597504989834,4.117,9.198,18.063
3313.4775085962237,4.577,9.761,18.063
3477.0346518180886,4.919,9.99,18.063
3648.6619316354827,5.18,10.01,18.075
3815.3454263903855,5.398,9.942,18.063
3995.9115394441496,5.613,9.876,18.063
4160.613518161667,5.856,9.869,18.063
4320.853684084537,6.153,9.949,18.063
4497.900064894076,6.52,10.127,18.075
4682.377865914327,6.96,10.391,18.075
4861.848010233605,7.461,10.713,18.063
5058.069785048919,7.999,11.053,16.973
5258.84212227486,8.541,11.367,15.848
5454.318717019818,9.062,11.623,15.082
5660.7673349607685,9.542,11.804,14.595
5868.313155221316,9.976,11.912,14.235
6073.093296352802,10.367,11.96,13.748
6271.846070849338,10.725,11.966,13.458
6484.37310548749,11.055,11.942,13.214
6681.025169973669,11.361,11.897,13.133
6890.466734249762,11.645,11.835,13.064
7086.810251699737,11.903,11.753,13.04
7284.719363828121,12.119,11.639,13.017
7482.7850354243465,12.263,11.471,13.052
7675.11556424531,12.298,11.221,12.924
7858.246380705682,12.207,10.88,12.924
8040.457225929993,12.014,10.473,12.878
8205.323677864566,11.785,10.058,12.843
8362.704891748117,11.592,9.695,12.82
8530.839179270659,11.465,9.406,12.797
8679.920978629942,11.379,9.169,12.808
8835.723727255967,11.3,8.951,12.797
8989.323171447642,11.203,8.729,12.808
9119.699090307704,11.032,8.462,12.843
9267.88045216176,10.764,8.136,12.866
9400.589962149084,10.511,7.831,12.89
9520.250689505643,10.339,7.596,12.878
9644.357337321171,10.111,7.333,12.878
9777.534775265662,9.89,7.085,12.936
9871.363701168737,9.278,6.576,12.89
9975.634772672784,7.768,5.458,12.832
10023.442071516482,5.614,3.921,12.832
10045.475197566984,2.726,1.898,12.808
