RPM,Hp,Nm,afr
2680.1574487338717,0.407,1.031,18.086
2755.3783822360247,0.877,2.041,18.075
3010.153222838987,1.463,3.201,18.075
3282.8834541520305,2.09,4.317,18.075
3577.1894443163023,2.682,5.214,18.086
3883.5431202558066,3.189,5.806,18.156
4191.101564772834,3.602,6.11,18.075
4498.780486147613,3.948,6.218,18.086
4801.526400263114,4.261,6.236,18.075
5123.559233432905,4.566,6.237,18.086
5447.520758508126,4.866,6.245,18.086
5756.839987938725,5.149,6.245,18.086
6084.475207585082,5.398,6.215,18.086
6389.21675152774,5.601,6.142,17.738
6686.723872954972,5.756,6.027,16.52
6988.452607075716,5.864,5.879,15.848
7270.823282685595,5.927,5.707,15.372
7551.258152444385,5.946,5.515,14.896
7811.719221837846,5.92,5.305,14.479
8070.182911194775,5.852,5.08,13.968
8303.721587822774,5.751,4.847,13.771
8544.65787306799,5.633,4.618,13.4
8751.718534559546,5.511,4.405,13.226
8965.281743565845,5.388,4.205,13.04
9164.660042488455,5.256,4.013,12.89
9362.619850402692,5.119,3.83,12.553
9535.712534490818,5.004,3.671,12.46
9711.263561141392,4.928,3.548,12.298
9887.060422048206,4.856,3.435,12.194
10048.04670154548,4.651,3.24,12.182
10197.661813011691,4.189,2.881,12.124
10301.634313169301,3.44,2.34,12.101
10371.372222525722,2.56,1.727,12.136
10417.906453021806,1.653,1.109,12.147
10437.395040906576,0.911,0.608,12.205
10439.343899695054,0.281,0.19,12.252
