RPM,Hp,Nm,afr
2541.8634131929944,0.446,1.239,9.804
2628.011844675005,1.208,2.918,9.885
2953.7407817829376,2.25,4.976,9.92
3330.6089775071537,3.455,7.028,10.013
3730.711904462125,4.683,8.721,9.92
4164.849713936146,5.833,9.881,9.862
4606.921213004353,6.866,10.534,9.839
5081.4974904279525,7.785,10.824,9.746
5541.203440317964,8.605,10.908,9.723
6003.952558796898,9.323,10.872,9.874
6462.475792792442,9.913,10.737,10.094
6902.45563297052,10.338,10.486,10.604
7340.581133766852,10.577,10.114,11.068
7728.688985859909,10.646,9.649,11.347
8116.3252744249185,10.594,9.144,11.66
8472.202997241151,10.467,8.644,11.88
8811.31425945566,10.276,8.158,12.194
9135.15827158315,10.007,7.668,12.298
9430.29435064825,9.659,7.17,12.484
9704.438831037978,9.284,6.695,12.565
9962.89354753333,8.861,6.224,12.681
10201.658482270113,8.701,5.96,12.843
10411.27323077735,6.616,4.467,12.89
10450.355510997199,3.21,2.143,12.913
