RPM,Hp,Nm,afr
2821.746187523034,1.321,2.99,14.49
3140.7238415502306,2.14,4.557,14.328
3452.4143530669403,2.954,5.911,14.282
3777.3657876382995,3.663,6.842,14.015
4094.316889644659,4.224,7.314,13.876
4419.794383264984,4.646,7.435,13.725
4760.114153352404,4.965,7.358,13.62
5083.265301345604,5.212,7.202,13.493
5400.036374694145,5.424,7.043,13.365
5706.843015707756,5.65,6.931,13.354
6012.653213487874,5.943,6.907,13.377
6323.026979379875,6.321,6.974,13.47
6647.846739388764,6.759,7.097,13.62
6983.43752367981,7.196,7.207,13.678
7310.778985528603,7.541,7.222,13.864
7613.9794529570045,7.654,7.038,13.899
7924.092245813835,7.423,6.583,13.69
8188.264146861176,6.947,5.964,13.516
8387.220197069537,6.455,5.376,13.412
8612.29714924063,6.202,5.023,13.342
8830.659766737534,5.889,4.663,13.423
9011.045251285153,5.15,4.008,13.307
9117.684836009345,3.884,2.986,13.214
9170.317706398862,2.111,1.61,13.11
