RPM,Hp,Nm,afr
2079.6058770272994,1.443,4.333,18.075
2301.9605877027307,2.525,7.071,18.075
2540.196058770273,3.722,9.783,18.075
2798.0196058770275,4.887,12.047,18.075
3060.801960587703,5.908,13.596,18.075
3336.0801960587705,6.737,14.403,18.075
3600.6080196058774,7.399,14.641,18.075
3864.060801960588,7.959,14.575,18.086
4127.4060801960595,8.486,14.437,18.075
4396.740608019606,9.031,14.362,18.075
4672.674060801961,9.617,14.388,18.075
4940.267406080196,10.249,14.492,18.075
5216.026740608019,10.914,14.632,17.901
5486.602674060801,11.588,14.764,17.495
5765.66026740608,12.242,14.857,17.24
6054.566026740607,12.862,14.901,16.938
6332.45660267406,13.468,14.919,16.428
6606.2456602674065,14.113,14.964,16.103
6882.6245660267405,14.851,15.085,15.813
7168.262456602673,15.688,15.285,15.743
7463.826245660268,16.561,15.506,15.639
7760.382624566027,17.36,15.65,15.569
8057.038262456603,17.978,15.635,15.43
8338.70382624566,18.361,15.428,15.175
8615.870382624567,18.516,15.055,14.769
8889.587038262456,18.48,14.566,14.189
9138.958703826243,18.285,14.001,13.841
9391.895870382625,17.95,13.383,13.435
9621.189587038261,17.488,12.722,13.133
9842.118958703826,16.877,12.005,12.832
10044.211895870383,16.108,11.228,12.669
10238.42118958704,15.285,10.455,12.542
10410.842118958706,14.521,9.76,12.368
10572.084211895872,13.826,9.146,12.205
10741.208421189587,13.162,8.582,12.043
10878.120842118959,12.56,8.079,11.811
11020.812084211895,12.554,7.964,11.614
11155.081208421188,10.184,6.406,11.486
11201.50812084212,6.271,3.914,11.44
