RPM,Hp,Nm,afr
2065.050975948197,0.536,1.749,18.086
2165.541242173133,0.816,2.575,18.075
2280.40954590406,1.102,3.356,18.075
2393.1011955542617,1.378,4.029,18.075
2512.804095459041,1.639,4.57,18.075
2651.2804095459046,1.889,4.996,18.086
2795.2485228823007,2.132,5.335,17.135
2950.609189637628,2.37,5.612,15.685
3117.952485228823,2.598,5.833,14.827
3282.87958587228,2.807,5.99,13.864
3443.950609189638,2.987,6.077,13.423
3615.479398268361,3.136,6.095,12.936
3773.596132597921,3.26,6.062,12.658
3937.600577115214,3.372,6.009,12.263
4102.193792651281,3.489,5.967,11.95
4256.002511795248,3.626,5.959,11.683
4415.961696962659,3.79,5.996,11.463
4587.379302226387,3.98,6.071,11.289
4756.328291668422,4.194,6.177,11.196
4928.644877359614,4.44,6.314,11.208
5108.5271383383715,4.735,6.5,11.289
5285.551509014561,5.107,6.76,11.44
5483.9768376484435,5.578,7.111,11.474
5688.156719909423,6.147,7.542,11.463
5914.598804521063,6.781,8.009,11.463
6150.49602503042,7.43,8.449,11.59
6390.953216960873,8.048,8.815,11.799
6649.938695190063,8.621,9.095,11.985
6896.319170723825,9.17,9.315,12.46
7148.6680616506965,9.724,9.513,12.901
7423.300541104831,10.293,9.705,13.342
7689.318005917713,10.854,9.876,13.876
7961.70288492912,11.37,9.994,14.084
8238.338963191707,11.794,10.027,14.305
8500.94233005411,12.087,9.953,14.351
8769.371341439148,12.222,9.764,14.258
9023.925085951145,12.205,9.475,14.224
9262.633472450538,12.078,9.128,14.189
9499.757323148668,11.898,8.768,14.212
9722.264888941374,11.71,8.428,14.247
9939.69636841221,11.49,8.091,14.038
10145.776865756887,11.22,7.741,13.945
10339.878891394967,10.781,7.3,13.806
10518.325238537087,10.205,6.791,13.771
