RPM,Hp,Nm,afr
2660.0501363242197,2.296,5.47,11.846
2987.9562331446173,3.699,8.199,11.788
3335.3809891681203,5.128,10.573,11.741
3684.7576111119333,6.415,12.241,11.822
4063.5977123307057,7.481,13.133,11.915
4419.774405379412,8.346,13.429,12.147
4784.66036736721,9.097,13.427,12.182
5161.392866005014,9.834,13.385,12.066
5535.651481722452,10.64,13.452,12.101
5916.979782318585,11.579,13.678,12.054
6306.332124573323,12.698,14.063,12.147
6718.438090506113,14.027,14.585,12.228
7143.795028562807,15.543,15.19,12.437
7588.769746758719,17.145,15.78,12.414
8046.681852724653,18.678,16.236,12.658
8520.52184380905,20.0,16.464,12.82
8966.686330722368,21.019,16.431,12.948
9410.083267218579,21.729,16.177,13.156
9849.54491208771,22.167,15.768,13.122
10266.661808281942,22.324,15.228,13.04
10659.593010096489,22.246,14.604,13.168
11050.105642473063,21.955,13.916,13.319
11392.815442296085,21.608,13.255,13.446
11738.062032034488,20.496,12.231,13.47
12021.367178813203,18.063,10.534,13.307
12203.356230076444,13.234,7.602,13.238
12261.799037641791,6.292,3.583,13.226
