RPM,Hp,Nm,afr
2297.837654990658,1.126,3.102,13.064
2607.1734713814185,1.742,4.451,13.075
2935.9011706675533,2.363,5.577,13.11
3261.6048229491075,2.935,6.352,13.04
3601.8957764125566,3.438,6.776,12.936
3948.608695288314,3.873,6.938,12.774
4315.816751881772,4.25,6.947,12.495
4650.331675188177,4.569,6.876,12.356
5016.3199322247,4.826,6.754,12.31
5340.786404987176,5.02,6.591,12.263
5666.063934616364,5.173,6.407,12.391
5981.496099343988,5.324,6.243,12.437
6276.090786404987,5.518,6.142,12.681
6603.344372758145,5.787,6.127,12.924
6914.010907864049,6.125,6.185,13.18
7232.945208433462,6.496,6.272,13.435
7567.595991431581,6.854,6.34,13.539
7898.855187378451,7.165,6.359,13.667
8204.959048149609,7.414,6.322,13.748
8528.400316579664,7.578,6.221,13.829
8838.685619893256,7.623,6.043,13.806
9127.802385518737,7.546,5.792,13.609
9404.875826787165,7.397,5.509,13.655
9655.928759149301,7.218,5.228,13.539
9914.306111209045,7.026,4.96,13.446
10143.636493473843,6.735,4.648,13.412
10355.172472876793,6.496,4.387,13.47
10535.149600228855,4.966,3.312,13.33
10577.96348943465,2.516,1.66,13.191
