RPM,Hp,Nm,afr
2879.247148575032,2.704,6.183,14.166
3111.0718072178224,4.252,9.184,14.015
3386.705812420756,5.79,11.795,13.551
3660.5633976616878,7.117,13.62,13.052
3946.5580501424515,8.11,14.531,12.774
4239.923763965215,8.763,14.674,12.46
4530.947906613169,9.17,14.359,12.333
4778.636409817532,9.471,13.912,12.286
5037.384735622574,9.783,13.552,12.228
5297.239043687685,10.137,13.323,12.286
5569.518659214834,10.454,13.116,12.53
5812.254032398108,10.589,12.749,12.716
6048.956304037985,10.446,12.119,12.832
6275.819233596501,10.07,11.284,12.936
6458.596746620768,9.613,10.424,12.924
6627.729686064586,9.183,9.663,12.901
6817.048909313414,8.714,8.937,13.017
6977.5999878526645,8.063,8.098,13.122
7104.487478830875,7.201,7.103,13.249
7209.536547198936,6.282,6.098,13.412
7300.08706406995,5.411,5.18,13.423
7386.109048482251,4.267,4.046,13.632
7434.734051940584,3.023,2.846,13.771
7445.753906904433,2.153,2.019,13.806
7480.721342799908,1.278,1.194,13.945
7481.139409080447,0.526,0.494,14.003
