RPM,Hp,Nm,afr
1571.849983863717,0.47,2.112,13.226
1660.4458679515888,1.022,4.012,13.156
1832.348934621246,1.767,6.257,13.168
2051.7131543316896,2.641,8.518,13.214
2318.2147936940387,3.538,10.432,13.296
2586.16930545636,4.336,11.717,13.307
2873.8343218499836,4.94,12.265,13.284
3137.3834321849986,5.326,12.18,13.307
3411.564430175022,5.562,11.739,13.319
3628.112964756632,5.789,11.3,13.354
3851.9417312582723,6.165,11.163,13.342
4109.107216604088,6.801,11.472,13.272
4392.432460790844,7.718,12.185,13.284
4694.678028687779,8.866,13.135,13.214
5021.641715912257,10.155,14.129,13.156
5351.077215069487,11.502,15.026,12.982
5710.107721506948,12.841,15.754,12.808
6072.097728672434,14.125,16.297,12.414
6447.42716417159,15.333,16.673,12.17
6824.090542504116,16.474,16.924,11.962
7194.365575989543,17.572,17.095,11.938
7580.306122816347,18.648,17.223,11.88
7961.291481846852,19.715,17.328,11.822
8348.303061228164,20.75,17.397,11.822
8729.39552351412,21.697,17.393,11.822
9109.896074090542,22.448,17.251,12.101
9487.076563930794,23.017,16.989,12.182
9837.838091175689,23.241,16.526,12.217
10182.69685259583,22.65,15.579,12.344
10484.57403308567,20.595,13.787,12.507
10697.370446786827,16.687,10.934,12.901
10829.519653374333,11.562,7.461,13.168
10872.082400120045,5.055,3.254,13.284
