RPM,Hp,Nm,afr
1857.5057420053809,0.016,0.058,11.416
1879.6530132249281,-0.029,-0.037,11.347
1900.1604232737122,-0.066,-0.05,11.44
1905.8697008639563,0.011,0.333,11.393
1921.0747749644445,0.349,1.475,11.416
1955.522111642786,1.081,3.567,11.405
2207.7473331154983,2.242,6.453,11.498
2540.2869284335015,3.738,9.629,11.556
2939.3945465018874,5.372,12.452,11.544
3378.085796113604,6.92,14.431,11.637
3806.10126253819,8.229,15.421,11.811
4244.024760400161,9.277,15.631,12.136
4660.987841893675,10.176,15.476,12.286
5079.513418335709,11.121,15.37,12.275
5505.512317443328,12.311,15.581,12.298
5968.843914671163,13.864,16.172,12.252
6443.22585488175,15.757,17.018,12.275
6958.956731829639,17.826,17.892,12.217
7482.481039036624,19.84,18.563,12.31
8017.760299025613,21.565,18.875,12.565
8528.605298195245,22.888,18.808,12.716
9044.32394445367,23.721,18.392,12.762
9520.286052981952,24.171,17.758,12.843
9977.638361395757,23.574,16.556,12.959
10370.934567846894,21.448,14.503,12.936
10640.751993370055,16.549,10.914,12.971
10755.538613971152,9.205,5.97,12.948
