RPM,Hp,Nm,afr
2716.593049918156,1.158,2.759,15.233
2990.3121547327487,1.826,4.108,15.105
3264.8343242815654,2.484,5.267,14.989
3539.436800303804,3.058,6.074,14.746
3842.0265815847847,3.521,6.509,14.05
4142.751880956405,3.893,6.672,13.377
4419.974669960925,4.223,6.709,12.901
4750.805757151533,4.553,6.732,12.576
5040.365549808417,4.904,6.791,12.182
5358.4407000585625,5.279,6.882,11.95
5679.367386068033,5.67,6.986,11.88
5995.916013218202,6.07,7.083,11.915
6321.353259352908,6.468,7.161,12.02
6643.016154950834,6.847,7.208,12.136
6973.628040365549,7.173,7.2,12.228
7295.808399891477,7.4,7.105,12.379
7593.829544652359,7.474,6.89,12.402
7898.761192807206,7.371,6.547,12.426
8157.751766949112,7.114,6.109,12.46
8398.15859638403,6.73,5.608,12.391
8622.717414042549,6.22,5.049,12.321
8813.048943476793,5.601,4.448,12.286
8967.31525704198,4.804,3.749,12.136
9089.99577440886,3.74,2.882,11.962
9153.559162933114,2.469,1.884,11.776
9169.241926656005,0.971,0.743,11.788
