RPM,Hp,Nm,afr
2413.780308401451,0.295,0.854,18.075
2447.0775127054303,0.782,2.022,18.086
2692.894279767952,1.423,3.44,18.075
2983.2790652824947,2.124,4.825,18.075
3278.120652642239,2.781,5.918,18.063
3587.397557492203,3.334,6.596,18.063
3884.12835678549,3.772,6.898,17.53
4179.604545523109,4.128,6.961,16.636
4516.924185122259,4.44,6.929,15.175
4816.459257890464,4.74,6.891,14.711
5126.205511281274,5.049,6.885,13.876
5441.636095169578,5.381,6.918,13.4
5752.971899672398,5.747,6.984,13.203
6073.224651107135,6.144,7.073,13.18
6399.032309670299,6.555,7.164,13.133
6730.058671381537,6.949,7.227,13.191
7052.280478537117,7.285,7.228,13.261
7373.621830237133,7.506,7.128,13.365
7685.548711521122,7.559,6.895,13.307
7973.218083587346,7.414,6.519,13.307
8235.145642555626,7.084,6.027,13.412
8471.182958037947,6.615,5.467,13.354
8681.315186995504,6.083,4.902,13.33
8865.54084512442,5.436,4.289,13.319
9019.196571559072,4.614,3.582,13.307
9123.163180471967,3.44,2.639,13.191
9170.865540845125,1.962,1.498,13.168
