RPM,Hp,Nm,afr
2176.131148887863,0.968,2.779,12.623
2477.5032247788963,1.538,4.097,12.739
2794.4536191811862,2.116,5.226,12.866
3117.9069003796576,2.648,6.02,12.948
3432.1203603676363,3.115,6.469,12.936
3760.245003069731,3.538,6.676,12.878
4104.5959288784015,3.951,6.778,12.588
4460.459592887841,4.378,6.87,12.379
4802.639365882191,4.816,6.978,12.182
5187.956244280527,5.243,7.074,11.985
5542.971448603878,5.637,7.124,11.915
5899.901540464784,5.988,7.115,11.996
6261.968176024501,6.304,7.062,12.054
6609.713301118934,6.601,6.994,12.217
6956.02627516684,6.891,6.928,12.356
7312.086144000201,7.172,6.866,12.53
7649.340482531889,7.431,6.795,12.692
7989.659322978464,7.644,6.697,12.878
8320.394503726417,7.789,6.555,12.843
8640.281208614402,7.852,6.364,12.843
8944.247901081222,7.823,6.124,12.716
9236.732482415815,7.702,5.838,12.669
9508.288632856966,7.461,5.494,12.553
9762.91677537361,7.095,5.092,12.472
9991.126842372527,6.815,4.771,12.321
10201.859936984507,6.443,4.415,12.24
10410.845334357791,5.784,3.894,12.147
10530.64497299622,4.131,2.751,12.031
10552.515046750172,1.667,1.103,11.892
