RPM,Hp,Nm,afr
2108.316654056404,1.814,5.424,17.889
2270.8124715476747,2.634,7.559,18.052
2442.5323028169555,3.42,9.437,18.075
2620.356877114709,4.1,10.862,16.787
2785.83607158863,4.629,11.739,15.268
2952.671898905504,4.992,12.079,14.293
3109.27870620533,5.204,11.981,13.18
3259.6802698527786,5.298,11.59,12.275
3406.8701383096536,5.315,11.054,11.938
3551.1476664221364,5.289,10.489,11.532
3687.360448024171,5.245,9.965,11.335
3812.4020716738178,5.195,9.504,11.173
3944.100092004234,5.138,9.097,11.045
4063.5078978760484,5.073,8.725,10.999
4173.9131698259935,4.996,8.367,10.836
4286.009359209086,4.907,8.017,10.732
4393.0922986848245,4.812,7.678,10.802
4494.491571519154,4.72,7.362,10.732
4587.548965213336,4.641,7.083,10.79
4682.363341818838,4.585,6.852,10.813
4772.171075064801,4.554,6.672,10.686
4861.478143974809,4.55,6.54,10.767
4950.735146451224,4.566,6.445,10.686
5042.578313109612,4.592,6.37,10.732
5129.497754535529,4.619,6.301,10.79
5215.9248234381985,4.638,6.224,10.686
5299.7114842632045,4.642,6.132,10.662
5383.234104280446,4.629,6.022,10.697
5464.139149391575,4.601,5.897,10.825
5544.782437012093,4.562,5.763,10.72
5625.399548883552,4.519,5.629,10.755
5695.649359878757,4.479,5.504,10.744
5775.2271240876835,4.447,5.393,10.778
5835.008317015294,4.427,5.3,10.72
5923.903902718803,4.417,5.223,10.732
5987.208048621209,4.415,5.159,10.836
6060.908904670182,4.417,5.102,10.883
6125.284748432468,4.418,5.046,10.941
6201.683945092766,4.417,4.989,10.871
6263.738452090851,4.415,4.933,10.894
6337.314344249391,4.419,4.885,10.86
6401.677691622635,4.437,4.853,10.906
6470.302126168022,4.477,4.844,11.045
6531.579156954614,4.541,4.861,10.976
6599.894959841334,4.623,4.896,11.092
6676.688152414075,4.706,4.934,11.01
6743.964400654075,4.771,4.951,11.138
6805.106612810128,4.795,4.928,11.092
6881.182446309804,4.766,4.852,11.045
6943.204616991825,4.685,4.726,11.103
7011.594933868088,4.566,4.565,11.08
7067.666211237097,4.432,4.393,11.057
7117.3232430047065,4.307,4.233,11.092
7179.2947043388585,4.209,4.103,11.092
7237.3152669789915,4.148,4.012,11.08
7292.3495689243855,4.125,3.96,11.022
7341.902903149636,4.136,3.941,11.057
7396.090482253542,4.165,3.938,11.068
7453.332656670652,4.187,3.931,11.08
7508.289119793743,4.179,3.897,11.08
7563.017011787435,4.128,3.823,11.08
7612.539705017515,4.04,3.717,11.057
7664.133049196568,3.939,3.6,11.173
7708.159945994512,3.855,3.501,11.103
7751.430198054346,3.81,3.438,11.115
7804.989468941711,3.803,3.41,11.184
7851.804129235819,3.814,3.4,11.15
7895.353157645272,3.816,3.381,11.126
7946.34913534226,3.781,3.332,11.103
7987.725124666664,3.692,3.236,11.045
8030.730285979142,3.553,3.098,11.022
8071.307193665092,3.388,2.939,11.022
8111.6412759883915,3.231,2.79,10.987
8141.586392474078,3.097,2.661,10.976
8175.674954026678,2.964,2.536,10.883
8212.769030911304,2.797,2.384,10.894
8247.572488503796,2.59,2.201,10.825
8269.1910300404,2.386,2.02,10.802
8286.899909146074,2.24,1.891,10.732
8319.764846960672,2.181,1.834,10.732
8343.780707344818,2.181,1.829,10.732
8369.502830811258,2.167,1.813,10.686
8392.804409760587,2.073,1.729,10.639
8413.272763432873,1.896,1.578,10.674
8436.048965402788,1.691,1.404,10.651
8440.917756425115,1.443,1.196,10.662
8464.72517295537,1.122,0.928,10.72
8467.105914608397,0.793,0.655,10.825
8469.935159599036,0.623,0.515,10.871
8480.582767399443,0.804,0.663,10.964
8483.2604104342,0.726,0.599,11.335
8483.943913001607,0.557,0.459,11.463
