RPM,Hp,Nm,afr
2444.1155595040195,2.803,7.355,18.156
2689.362696015548,4.243,10.466,18.075
2954.2782891455286,5.659,13.108,18.075
3244.613496666996,6.914,14.97,18.063
3534.5590695364062,7.934,15.981,18.075
3815.670890666996,8.721,16.287,18.075
4092.9677405324983,9.33,16.156,18.063
4366.951497180286,9.837,15.85,18.075
4658.193521053533,10.312,15.558,18.075
4921.845410737275,10.812,15.373,18.075
5197.396267458093,11.383,15.327,18.063
5468.273828700207,12.066,15.432,17.622
5747.478848668067,12.901,15.692,17.588
6042.1745949645265,13.914,16.102,16.741
6335.487817802642,15.099,16.636,16.37
6649.18396093336,16.408,17.229,16.172
6967.849992184541,17.746,17.785,15.279
7301.670992703796,18.998,18.204,15.244
7634.075894058653,20.061,18.409,14.873
7963.407589405867,20.865,18.37,14.746
8277.773983696286,21.382,18.097,14.56
8590.643847881029,21.611,17.625,14.467
8891.637674690382,21.573,16.998,14.282
9179.717513397378,21.295,16.254,14.108
9443.053184564495,20.814,15.431,14.015
9698.051246795212,20.18,14.568,13.783
9940.48916376747,19.47,13.716,13.713
10164.081489666652,18.77,12.927,13.504
10368.199679911291,18.136,12.231,13.319
10582.096840955302,17.559,11.614,13.168
10767.65593816719,16.976,11.029,12.948
10953.31282508708,16.281,10.404,12.785
11115.526722248122,15.198,9.571,12.611
11263.66993606846,13.463,8.374,12.46
11375.22692846027,10.878,6.702,12.356
11442.082953432346,8.013,4.898,12.275
11486.87930511522,5.355,3.259,12.217
11517.743305104357,3.451,2.091,12.078
11535.487685559297,2.159,1.314,12.147
