RPM,Hp,Nm,afr
3996.8083570092604,1.817,2.927,18.075
4380.450066470157,2.788,4.306,18.086
4695.737314339323,3.685,5.445,18.063
5014.079225939427,4.392,6.178,18.075
5332.726603912624,4.876,6.49,18.086
5646.4594735780765,5.177,6.493,18.086
5964.645947357809,5.367,6.341,18.075
6278.332726603913,5.507,6.152,18.075
6581.6794265065455,5.625,5.979,18.086
6864.211898694611,5.725,5.824,18.075
7154.55305800133,5.798,5.668,16.636
7435.784976129804,5.829,5.492,15.766
7686.435640470123,5.809,5.288,14.908
7953.808399211848,5.741,5.061,14.63
8188.237982778329,5.646,4.829,13.934
8414.42819388223,5.546,4.612,13.574
8629.904357849762,5.45,4.415,13.145
8849.254172048713,5.34,4.224,12.878
9049.211131490587,5.193,4.019,12.634
9237.338695566643,5.019,3.806,12.495
9414.393210216005,4.861,3.615,12.205
9580.450310032591,4.738,3.458,12.043
9755.297778256008,4.667,3.347,11.915
9916.189118484941,4.609,3.252,11.741
10065.79473602432,4.4,3.06,11.683
10209.326726349685,3.929,2.699,11.567
10297.855749558044,3.218,2.188,11.59
10366.049311219544,2.179,1.471,11.602
10377.813722330746,0.844,0.569,11.556
