RPM,Hp,Nm,afr
2536.078464872132,0.772,1.974,10.268
2713.656059893731,1.264,3.074,12.101
2947.3442536762063,1.769,4.09,11.973
3196.513784798226,2.227,4.87,11.405
3447.2314496542003,2.607,5.353,10.848
3712.5167392714707,2.909,5.575,10.361
3969.6502504396035,3.158,5.629,9.827
4235.5771246880895,3.383,5.617,9.549
4521.600417095144,3.611,5.61,9.328
4776.003458079622,3.858,5.638,9.166
5056.070096697643,4.125,5.696,9.05
5329.09455415375,4.397,5.759,8.957
5596.610523031034,4.646,5.791,9.085
5892.401265826236,4.843,5.765,9.236
6171.802404162696,4.981,5.676,9.433
6425.543229740113,5.08,5.551,9.885
6667.109483116362,5.175,5.43,10.268
6921.871090660392,5.296,5.346,11.045
7187.560774546467,5.444,5.298,11.474
7435.126184216212,5.598,5.265,11.857
7680.879166464326,5.731,5.219,12.402
7936.059446895543,5.826,5.145,12.692
8163.3568343692705,5.872,5.034,12.878
8397.474473472515,5.862,4.887,13.04
8627.469867276077,5.802,4.713,13.133
8837.83595469914,5.722,4.534,13.191
9036.630570558884,5.655,4.377,13.145
9239.07230972493,5.61,4.247,13.145
9441.878761221604,5.555,4.12,13.145
9625.504602100811,5.496,3.997,13.122
9807.212381918269,5.424,3.87,13.133
9979.119814704285,5.294,3.711,13.145
10145.242942324523,4.86,3.357,13.191
10262.744934801849,3.899,2.663,13.087
10322.537838675917,2.578,1.747,13.006
10333.321399525958,0.85,0.576,13.04
