RPM,Hp,Nm,afr
3717.3123997604066,0.628,1.178,12.878
3764.6120346780285,1.426,2.486,12.843
4042.024117375088,2.444,4.044,12.762
4302.2156567706215,3.534,5.572,12.82
4641.148717994944,4.531,6.796,12.739
4956.664540673667,5.32,7.561,12.565
5274.308838173327,5.865,7.869,12.414
5618.987175208061,6.209,7.846,12.46
5903.78613473935,6.425,7.653,12.6
6196.007752546782,6.57,7.411,12.82
6520.263026910307,6.674,7.173,13.168
6794.0792828234835,6.748,6.948,13.319
7071.792034242614,6.799,6.73,13.62
7327.543441834858,6.827,6.514,13.934
7590.039112395406,6.819,6.288,14.282
7839.798613226297,6.768,6.047,14.467
8083.814298408724,6.69,5.803,14.653
8304.90460864882,6.631,5.591,15.07
8510.291785368194,6.622,5.434,15.059
8745.400039463973,6.647,5.317,15.36
8965.599606595404,6.677,5.215,15.314
9161.957311652919,6.675,5.096,15.326
9369.341426529529,6.544,4.893,15.5
9555.47718901057,6.32,4.632,15.534
9739.48811625205,6.116,4.397,15.581
9878.58457321461,5.645,3.995,15.627
10057.891569904245,5.058,3.529,15.685
10142.875249705658,4.739,3.262,15.627
10294.419975301693,4.724,3.206,15.5
10434.740010775204,5.029,3.377,15.349
