RPM,Hp,Nm,afr
3030.151026918421,0.15,0.401,18.086
3042.5755422522816,0.519,1.159,18.075
3108.1037080713827,1.069,2.214,18.075
3386.6345466313146,1.746,3.415,18.086
3681.520597520275,2.458,4.556,18.237
3982.9872245871934,3.118,5.457,18.086
4295.002019162016,3.667,6.032,18.075
4608.0716304876305,4.096,6.302,18.075
4921.246723488324,4.431,6.363,18.086
5244.322474546635,4.713,6.324,18.075
5563.443236465654,4.968,6.259,18.075
5867.333334635578,5.205,6.194,18.075
6184.535531265756,5.414,6.121,18.075
6488.233772906797,5.581,6.021,18.086
6785.636564103865,5.699,5.885,18.121
7072.519700366431,5.769,5.716,18.075
7343.51570630038,5.795,5.524,18.075
7607.977944256413,5.779,5.316,16.961
7871.786805414652,5.723,5.094,15.952
8105.859999222783,5.635,4.866,15.128
8346.849736186015,5.533,4.644,14.641
8548.970687904315,5.428,4.437,14.247
8771.930035823398,5.313,4.239,13.899
8977.19300358234,5.174,4.036,13.33
9160.906113545048,5.005,3.825,13.075
9342.464237728133,4.823,3.615,12.855
9508.971698498088,4.665,3.433,12.716
9673.974092926732,4.564,3.3,12.588
9833.880925776191,4.51,3.208,12.426
9988.333147522675,4.413,3.091,12.426
10137.294853213809,4.122,2.85,12.553
10251.092122684018,3.596,2.458,12.855
10336.647673806865,2.868,1.942,13.481
10394.653778369699,1.957,1.317,14.189
10410.344498716091,0.863,0.58,14.432
