RPM,Hp,Nm,afr
3337.061831887936,0.984,1.974,11.173
3494.9161476016056,1.632,3.114,11.509
3779.740725080446,2.325,4.221,12.02
4038.828165034735,2.989,5.14,12.101
4333.776054937638,3.565,5.778,11.857
4613.092907984867,4.013,6.116,11.428
4900.455198271798,4.306,6.179,11.138
5198.230573207963,4.432,6.015,10.987
5501.851527071687,4.424,5.709,10.976
5748.4057932765645,4.375,5.384,11.196
5936.4064156265895,4.407,5.178,11.358
6181.007189605364,4.609,5.175,11.683
6455.289331060181,4.984,5.361,12.275
6746.952420650503,5.451,5.632,12.75
7035.549334591742,5.892,5.862,13.133
7314.231090042806,6.224,5.965,13.481
7601.529870570119,6.425,5.934,13.655
7875.277542217156,6.527,5.812,13.702
8142.865832513533,6.571,5.652,13.609
8395.425373286942,6.578,5.479,13.4
8656.09058003332,6.543,5.293,13.238
8893.545001063832,6.464,5.089,13.11
9119.069802597487,6.359,4.881,13.064
9343.401642181458,6.269,4.697,12.901
9553.20137418256,6.201,4.541,12.739
9766.352165888009,6.17,4.421,12.495
9965.42525217599,6.042,4.244,12.356
10153.482026996962,5.762,3.974,12.217
10306.807277432794,4.866,3.312,12.159
10399.008129878514,3.479,2.338,12.17
