RPM,Hp,Nm,afr
3041.0171766027715,0.695,1.507,9.92
3186.663995240349,1.133,2.366,9.978
3403.008036534711,1.577,3.178,10.013
3626.421800094752,1.975,3.828,10.117
3816.912642642927,2.308,4.274,10.048
4056.958168178884,2.593,4.552,9.862
4225.090834611483,2.869,4.746,9.63
4477.313353923782,3.166,4.928,9.502
4742.749128986685,3.483,5.118,9.398
4995.093418236747,3.791,5.288,9.433
5265.34564075606,4.051,5.389,9.398
5537.388656602297,4.244,5.399,9.653
5775.980858542793,4.384,5.337,10.048
6020.8365200179815,4.509,5.255,10.454
6266.318527446638,4.659,5.201,11.277
6507.0588990080105,4.849,5.198,11.95
6771.346459295818,5.067,5.228,12.31
7023.575927068373,5.276,5.253,12.866
7269.7953151267675,5.441,5.238,13.006
7525.022236139012,5.541,5.164,13.18
7757.128558133475,5.576,5.038,13.261
7986.92282022616,5.56,4.876,13.377
8206.877335403402,5.513,4.702,13.249
8430.65214635173,5.452,4.53,13.087
8621.179093638735,5.385,4.367,12.716
8827.59833641014,5.309,4.209,12.623
9021.193997342083,5.212,4.045,12.507
9199.094488702181,5.08,3.866,12.46
9370.621192642462,4.905,3.665,12.449
9536.706247378126,4.702,3.453,12.194
9683.030055342797,4.493,3.248,11.985
9827.377738630365,4.348,3.095,11.834
9966.723538987593,4.257,2.987,11.498
10100.764880589153,4.11,2.847,11.277
10224.667235389876,3.614,2.479,11.184
10294.708716421552,2.447,1.667,11.092
10306.517134987353,1.419,0.96,11.034
10312.502247306566,0.305,0.208,11.022
