RPM,Hp,Nm,afr
3567.021354106275,1.209,2.252,11.057
3726.2172716370296,1.997,3.565,11.846
4004.650196914593,2.781,4.761,12.124
4282.315553499288,3.45,5.636,12.286
4583.925505527865,3.951,6.119,12.031
4863.908564787663,4.302,6.275,12.02
5170.554557546383,4.563,6.248,12.205
5441.432679953928,4.792,6.168,12.46
5742.363908564789,5.017,6.104,12.681
6041.496177333349,5.238,6.062,13.029
6330.84000919241,5.442,6.018,13.203
6609.596456435255,5.625,5.96,13.33
6882.489894753846,5.791,5.887,13.203
7169.209843567912,5.944,5.808,13.4
7433.291091118357,6.084,5.726,13.829
7709.521279930344,6.208,5.638,13.725
7972.553551480579,6.311,5.543,13.678
8224.657490379375,6.389,5.435,13.76
8475.668596013029,6.428,5.307,13.818
8731.374688782798,6.418,5.151,13.841
8958.72465749038,6.37,4.978,13.748
9183.239013791741,6.3,4.802,13.678
9402.665538389852,6.23,4.637,13.667
9616.779009355001,6.177,4.495,13.47
9820.752634031584,6.115,4.356,13.539
10014.103733154048,5.944,4.153,13.504
10201.588309258466,5.492,3.775,13.574
10340.443528434746,4.787,3.243,13.702
10450.414459605041,3.987,2.669,13.609
10538.279880124208,2.821,1.873,13.284
10561.479233564023,1.368,0.907,13.006
