RPM,Hp,Nm,afr
2724.924821477982,1.014,2.391,16.068
2991.145331888731,1.717,3.807,15.778
3278.907279302862,2.452,5.12,15.708
3568.8233704173335,3.118,6.107,15.268
3877.607725642769,3.653,6.676,14.896
4178.952482408836,4.053,6.882,14.688
4488.879704199433,4.355,6.866,14.421
4790.338747622017,4.615,6.775,14.258
5095.614185643031,4.879,6.709,13.899
5382.6184133829565,5.177,6.707,13.609
5700.438007141405,5.522,6.768,13.412
6016.675925066473,5.908,6.87,13.168
6318.766038102502,6.31,6.975,13.087
6642.757432825792,6.694,7.048,13.098
6978.265380588279,7.031,7.066,13.18
7272.956071737586,7.291,7.01,13.284
7586.8810994017385,7.414,6.843,13.261
7879.413498541208,7.332,6.523,13.226
8155.816997522513,7.029,6.051,13.04
8379.312269700436,6.642,5.548,12.82
8597.516719198024,6.28,5.103,12.623
8805.865661557109,5.852,4.646,12.484
8989.912991026178,5.117,3.99,12.31
9101.581972677748,3.874,2.983,12.182
9164.044207630468,2.612,1.991,12.008
9193.606493301906,1.202,0.917,12.089
