RPM,Hp,Nm,afr
2192.8432868242776,1.013,3.119,17.947
2287.8997132978125,1.616,4.752,18.075
2416.4822790220887,2.28,6.411,18.075
2551.1866894406703,2.956,7.94,18.086
2705.8878997132974,3.603,9.219,18.063
2887.5118668944065,4.19,10.183,18.075
3057.9819559202097,4.705,10.832,18.075
3235.644349438175,5.149,11.214,18.075
3422.3336657130485,5.533,11.398,18.075
3593.3102896482283,5.863,11.447,18.075
3773.7925674263615,6.143,11.403,18.121
3957.994641358021,6.373,11.29,18.075
4142.568694905033,6.556,11.127,18.075
4313.333792567426,6.71,10.939,18.063
4479.948763872128,6.867,10.771,18.075
4648.917953310291,7.071,10.68,18.075
4815.353333792567,7.372,10.722,17.541
4981.535333379257,7.802,10.928,16.59
5167.076610261002,8.369,11.292,16.045
5360.0922764107145,9.049,11.77,15.14
5553.855381487227,9.793,12.288,14.479
5764.308615071801,10.539,12.765,13.841
5981.969323045641,11.225,13.135,13.272
6197.581547689179,11.811,13.359,12.959
6404.681231691994,12.279,13.434,12.623
6622.006584707661,12.634,13.381,12.333
6832.04681231692,12.902,13.242,12.147
7035.820065847077,13.111,13.055,11.996
7236.197391200092,13.289,12.854,11.996
7439.004354504626,13.45,12.655,11.985
7636.515820065849,13.596,12.46,12.008
7827.959274314279,13.714,12.257,12.02
8016.026696662198,13.784,12.029,12.147
8212.064208127757,13.786,11.762,12.159
8381.206420812776,13.714,11.452,12.252
8564.274488235125,13.581,11.111,12.414
8729.350525746591,13.416,10.762,12.518
8892.627360266968,13.251,10.43,12.704
9050.185812949774,13.102,10.129,12.843
9204.403196679592,12.964,9.853,12.866
9358.286473514116,12.813,9.582,12.994
9506.597878120641,12.618,9.294,13.098
9646.044403196682,12.369,8.979,13.203
9776.296748011977,12.084,8.651,13.261
9916.706597878121,11.799,8.334,13.423
10033.209121326274,11.54,8.047,13.435
10158.39783520955,11.302,7.786,13.516
10273.378245059417,11.056,7.529,13.586
10398.414747582863,10.78,7.262,13.655
10499.533782450595,10.471,6.981,13.69
10601.030301321984,10.135,6.69,13.655
10705.333799362968,9.765,6.386,13.667
10801.61030301322,9.36,6.067,13.644
10888.776414916707,8.941,5.748,13.667
10972.262256876287,8.553,5.456,13.667
11052.610841072245,8.207,5.196,13.597
11132.645699491839,7.857,4.941,13.562
11204.341493026108,7.463,4.663,13.481
11272.434149302611,7.047,4.377,13.47
11334.628030314876,6.846,4.226,13.284
11399.00126456995,6.595,4.049,13.284
11460.823203380074,6.031,3.685,13.18
11497.466935722627,4.341,2.645,13.064
11503.900539726108,1.736,1.055,13.029
