RPM,Hp,Nm,afr
1943.7517490914506,0.698,2.231,12.855
2219.3751749091452,1.171,3.443,12.971
2495.099282196796,1.687,4.574,13.017
2805.576104690267,2.194,5.465,13.075
3119.528198704321,2.66,6.05,12.762
3433.8278198704315,3.078,6.364,12.727
3768.0151349282205,3.464,6.503,12.692
4099.227984081057,3.833,6.563,12.658
4435.106621937517,4.19,6.596,12.681
4791.304779840811,4.518,6.603,12.646
5099.902536807611,4.79,6.554,12.576
5453.372606621937,4.987,6.43,12.716
5766.660790073958,5.12,6.247,12.727
6070.967549595631,5.234,6.059,12.913
6349.55999025368,5.384,5.925,13.064
6650.397175495956,5.604,5.88,13.412
6963.385305784889,5.897,5.916,13.539
7277.588530578487,6.242,6.0,13.76
7577.023558940203,6.603,6.089,13.887
7899.797944129312,6.929,6.139,13.922
8205.053323824695,7.168,6.114,14.061
8528.409744147173,7.293,6.0,13.992
8808.907150885303,7.297,5.804,14.003
9080.155420970885,7.201,5.551,13.818
9360.405247979439,7.053,5.28,13.62
9601.849348327354,6.914,5.037,13.504
9839.412876009206,6.769,4.81,13.342
10081.551581718566,6.702,4.65,13.296
10289.405158171856,6.334,4.309,13.133
10478.940515817185,5.234,3.506,13.064
10557.45287511113,3.506,2.324,13.017
10570.267346334642,1.11,0.734,12.878
