RPM,Hp,Nm,afr
2892.491249562792,3.489,7.846,18.063
3150.4869099725656,5.009,10.753,18.075
3413.7457594011653,6.378,13.019,18.075
3674.5993316404433,7.484,14.436,18.075
3926.4175878871715,8.316,15.065,17.97
4191.990292990671,8.947,15.16,18.075
4456.006846888645,9.486,15.025,18.075
4719.867785666063,10.031,14.9,18.086
4989.576355113837,10.635,14.893,18.075
5254.006495446237,11.294,14.994,18.075
5520.840388958305,11.965,15.125,18.075
5796.7094460619555,12.599,15.212,17.564
6079.345211707172,13.188,15.233,17.008
6353.862859932932,13.776,15.233,16.59
6609.979119869516,14.445,15.295,16.277
6878.913221433206,15.252,15.474,15.929
7166.718683706839,16.177,15.75,15.836
7462.274474233876,17.112,16.024,15.697
7755.6737014950495,17.911,16.168,15.592
8040.062484156021,18.464,16.092,15.511
8320.618626265767,18.737,15.79,15.07
8589.065119955567,18.769,15.316,14.664
8844.574264438552,18.62,14.741,14.119
9092.92648181845,18.326,14.107,13.667
9331.76821821442,17.889,13.423,13.261
9552.069329964765,17.318,12.695,13.064
9758.789994885728,16.671,11.961,12.843
9955.35782685014,16.05,11.285,12.669
10139.183991154068,15.521,10.708,12.507
10315.872796509544,15.014,10.18,12.298
10491.847865970172,14.375,9.595,12.089
10644.298793111675,13.578,8.934,11.95
10782.670921656445,12.739,8.27,11.938
10913.771978159133,11.983,7.681,11.672
11041.214331366406,11.133,7.058,11.544
11147.769641605697,10.345,6.494,11.428
11234.646671000963,7.489,4.673,11.289
11246.265970031694,3.152,1.959,11.231
