RPM,Hp,Nm,afr
4677.613894494568,1.624,2.365,18.075
4765.54619957604,2.661,3.796,17.843
4911.048290843681,3.745,5.243,17.309
5062.307360729938,4.752,6.522,16.776
5214.142128478057,5.586,7.5,16.497
5366.034466012363,6.205,8.13,16.149
5526.476864322755,6.628,8.453,15.987
5679.229964913287,6.914,8.565,15.279
5839.758439529303,7.133,8.575,14.862
6009.608755345335,7.34,8.567,14.606
6171.846951483901,7.566,8.583,14.293
6324.779631857252,7.811,8.627,13.864
6493.870368249016,8.064,8.682,13.493
6664.576910242622,8.308,8.727,13.423
6826.900728998946,8.534,8.751,13.156
7005.474883026476,8.743,8.754,13.029
7151.496855391255,8.942,8.745,12.948
7319.896520982164,9.139,8.735,12.994
7490.533955895684,9.337,8.724,13.006
7661.395167741468,9.528,8.711,13.017
7806.64584588807,9.705,8.687,12.994
7992.056989652097,9.86,8.647,13.052
8138.7626609905265,9.99,8.587,13.168
8307.2306964788,10.094,8.509,13.087
8460.78636078712,10.17,8.412,13.145
8621.395091774915,10.209,8.292,13.087
8765.620521835719,10.206,8.145,13.075
8933.840533196231,10.166,7.978,13.052
9061.73848369937,10.113,7.808,13.029
9219.781443306645,10.078,7.657,13.029
9346.661688634462,10.076,7.537,12.971
9487.51427012927,10.089,7.435,12.982
9638.308389038244,10.069,7.315,12.971
9764.463750296229,9.959,7.139,12.913
9896.699539586583,9.734,6.89,12.832
10020.999067882707,9.424,6.591,12.797
10135.960666281942,9.113,6.298,12.843
10241.444167894017,8.909,6.086,12.646
10363.068467422314,8.888,6.002,12.6
10469.218239147294,9.033,6.031,12.507
10582.364861889411,9.224,6.093,12.495
10713.299777328182,9.31,6.087,12.426
10820.38061064421,9.205,5.959,12.379
10925.076035747965,8.928,5.724,12.286
11020.988616233024,8.57,5.443,12.344
11124.567216053681,8.238,5.185,12.24
11211.823810212964,8.007,4.997,12.205
11305.992507603574,7.871,4.872,12.159
11392.308111519851,7.766,4.77,12.182
11486.382709886162,7.634,4.654,12.031
11564.14460010254,7.488,4.532,12.112
11648.819523301394,7.262,4.364,12.008
11725.641446001026,7.204,4.299,12.078
11793.133764853268,5.347,3.179,12.02
11799.882996738492,2.236,1.324,12.066
