RPM,Hp,Nm,afr
4594.926085337761,0.416,0.657,18.086
4603.479950305927,1.032,1.555,18.075
4655.601159587555,1.851,2.719,18.075
4746.256318490401,2.804,4.036,18.075
4892.030695140179,3.792,5.351,18.075
5026.228385969713,4.716,6.517,18.075
5184.90131960963,5.503,7.43,18.075
5328.933169935646,6.118,8.054,18.086
5488.58951952521,6.571,8.416,17.634
5658.352622838596,6.895,8.579,17.425
5812.037793929429,7.134,8.619,17.054
5972.659475595475,7.326,8.6,16.439
6142.519112116509,7.504,8.567,15.964
6304.758240325575,7.69,8.548,15.117
6466.235317703444,7.9,8.556,14.769
6619.091886200725,8.138,8.593,14.56
6779.630707607414,8.399,8.653,14.467
6949.482058102514,8.67,8.72,14.305
7137.35326910139,8.935,8.778,14.177
7284.304947163304,9.177,8.813,14.084
7444.253279526458,9.392,8.82,13.992
7639.678492509609,9.582,8.802,13.91
7778.8412669724785,9.754,8.768,13.841
7946.555012773197,9.912,8.724,13.899
8125.668159505168,10.055,8.669,13.771
8263.19972734292,10.169,8.596,13.76
8456.383263873533,10.243,8.495,13.725
8578.233263096214,10.266,8.36,13.609
8769.848642765317,10.242,8.195,13.562
8882.99752250438,10.186,8.013,13.504
9056.654182630184,10.12,7.831,13.4
9193.640101807321,10.062,7.662,13.423
9318.414643092125,10.014,7.509,13.284
9476.145261777565,9.959,7.36,13.133
9602.994273013199,9.879,7.199,13.156
9735.29942730132,9.765,7.023,13.087
9876.694499692157,9.641,6.844,13.052
9984.821348703392,9.545,6.689,12.994
10106.709982971604,9.51,6.58,12.913
10238.519099562984,9.529,6.512,12.901
10354.231656791742,9.556,6.454,12.785
10476.878861881705,9.529,6.365,12.727
10600.21953175779,9.411,6.22,12.716
10715.08524431502,9.206,6.021,12.669
10803.470549747957,8.95,5.794,12.6
10923.38502965834,8.691,5.572,12.553
11020.819515624062,8.465,5.377,12.518
11116.006002195318,8.297,5.223,12.507
11210.967688827126,8.187,5.11,12.414
11305.906895464992,8.114,5.022,12.112
11400.843854103461,8.026,4.928,12.275
11487.236284144523,7.875,4.799,12.252
11581.318565123313,7.659,4.632,12.24
11659.081223600939,7.425,4.458,12.228
11735.211919828447,7.239,4.316,12.275
11819.723723628416,7.132,4.223,12.217
11896.529334388159,7.063,4.155,12.263
11972.56432584388,6.958,4.068,12.263
12048.522255369197,6.746,3.921,12.252
12115.928174904007,6.453,3.729,12.263
12182.478893439766,6.359,3.653,12.217
12248.944091875625,6.388,3.649,12.182
12323.945042098952,6.57,3.731,12.182
12382.710959906097,5.178,2.931,12.17
12397.13185548428,2.676,1.509,12.263
